Texas-El Paso,93,Western Kentucky,89
Western Kentucky,89,Texas-El Paso,93
Kansas,75,Texas Christian,56
Texas Christian,56,Kansas,75
Grand Canyon,64,Texas-Rio Grande Valley,58
Texas-San Antonio,91,Marshall,109
George Washington,72,Virginia Commonwealth,69
Texas-Rio Grande Valley,58,Grand Canyon,64
Marshall,109,Texas-San Antonio,91
Illinois,65,Iowa,77
Miami (FL),75,Georgia Tech,68
Georgia Tech,68,Miami (FL),75
James Madison,98,Hofstra,95
Hofstra,95,James Madison,98
Iowa,77,Illinois,65
Connecticut,85,East Carolina,67
Rider,61,Canisius,67
Canisius,67,Rider,61
Manhattan,70,Fairfield,80
Fairfield,80,Manhattan,70
East Carolina,67,Connecticut,85
Saint Louis,62,St. Bonaventure,65
Southern Methodist,92,South Florida,58
South Florida,58,Southern Methodist,92
Tulsa,77,Houston,63
Houston,63,Tulsa,77
St. Bonaventure,65,Saint Louis,62
Iona,75,Niagara,61
Siena,73,Marist,79
Marist,79,Siena,73
Utah,66,Oregon,76
Oregon,76,Utah,66
Niagara,61,Iona,75
Grambling,63,Alcorn State,66
Hampton,68,Howard,65
Howard,65,Hampton,68
Alcorn State,66,Grambling,63
North Carolina-Greensboro,72,Furman,79
Georgetown,92,St. John's (NY),67
St. John's (NY),67,Georgetown,92
Abilene Christian,71,Lamar,67
Lamar,67,Abilene Christian,71
Maryland-Eastern Shore,70,Norfolk State,76
Lehigh,87,Lafayette,72
Jackson State,81,Southern,80
Southern,80,Jackson State,81
Lafayette,72,Lehigh,87
Furman,79,North Carolina-Greensboro,72
Albany (NY),69,Binghamton,56
Binghamton,56,Albany (NY),69
Citadel,86,Samford,95
Colgate,72,Army,82
Alabama State,70,Arkansas-Pine Bluff,75
Arkansas-Pine Bluff,75,Alabama State,70
Army,82,Colgate,72
Louisville,65,Duke,72
Delaware State,95,Florida A&M,96
Florida A&M,96,Delaware State,95
Duke,72,Louisville,65
Samford,95,Citadel,86
Clemson,83,Notre Dame,89
Notre Dame,89,Clemson,83
Norfolk State,76,Maryland-Eastern Shore,70
Northwestern State,72,Stephen F. Austin,83
Stephen F. Austin,83,Northwestern State,72
Hartford,72,Stony Brook,85
South Carolina State,82,Morgan State,78
Coppin State,63,Savannah State,72
Savannah State,72,Coppin State,63
Morgan State,78,South Carolina State,82
Texas Christian,63,Oklahoma State,56
Virginia Military Institute,60,Wofford,92
Wofford,92,Virginia Military Institute,60
Oklahoma State,56,Texas Christian,63
Stony Brook,85,Hartford,72
Houston Baptist,76,Texas A&M-Corpus Christi,83
Texas A&M-Corpus Christi,83,Houston Baptist,76
Saint Peter's,68,Quinnipiac,52
Alabama A&M,64,Mississippi Valley State,66
Mississippi Valley State,66,Alabama A&M,64
Maine,75,New Hampshire,88
Mercer,66,Chattanooga,72
Massachusetts-Lowell,100,Vermont,93
Vermont,93,Massachusetts-Lowell,100
Chattanooga,72,Mercer,66
Oklahoma,63,Texas,60
Texas,60,Oklahoma,63
Quinnipiac,52,Saint Peter's,68
Nicholls State,71,Incarnate Word,60
New Hampshire,88,Maine,75
Incarnate Word,60,Nicholls State,71
Villanova,86,DePaul,59
Drake,48,Wichita State,74
Wichita State,74,Drake,48
Dayton,76,Duquesne,74
Duquesne,74,Dayton,76
DePaul,59,Villanova,86
Central Michigan,56,Eastern Michigan,71
Kansas,75,West Virginia,65
West Virginia,65,Kansas,75
Eastern Michigan,71,Central Michigan,56
Florida,77,Mississippi,72
Mississippi,72,Florida,77
Xavier,56,Creighton,70
North Carolina,68,Boston College,65
Akron,83,Bowling Green State,68
Bowling Green State,68,Akron,83
Ball State,69,Ohio,72
Ohio,72,Ball State,69
Boston College,65,North Carolina,68
Buffalo,69,Toledo,71
Central Florida,51,Cincinnati,69
Cincinnati,69,Central Florida,51
Creighton,70,Xavier,56
Toledo,71,Buffalo,69
Central Arkansas,88,Southeastern Louisiana,72
Southeastern Louisiana,72,Central Arkansas,88
Auburn,45,Tennessee,71
Tennessee,71,Auburn,45
Texas-Arlington,65,Texas State,53
Purdue,82,Michigan State,81
George Mason,63,Rhode Island,81
Rhode Island,81,George Mason,63
Texas State,53,Texas-Arlington,65
Virginia Tech,49,Virginia,67
Miami (OH),45,Western Michigan,44
Western Michigan,44,Miami (OH),45
New Mexico,72,Utah State,80
Utah State,80,New Mexico,72
Virginia,67,Virginia Tech,49
Michigan State,81,Purdue,82
Kentucky,82,Georgia,48
Marist,61,Monmouth,87
Monmouth,87,Marist,61
Kent State,75,Northern Illinois,74
Northern Illinois,74,Kent State,75
Georgia,48,Kentucky,82
Mississippi State,78,Arkansas,46
Northwestern,63,Ohio State,71
Ohio State,71,Northwestern,63
Miami (FL),65,Pittsburgh,63
Pittsburgh,63,Miami (FL),65
Arkansas,46,Mississippi State,78
Fresno State,58,San Diego State,57
St. Bonaventure,76,Fordham,72
George Washington,66,Saint Joseph's,84
San Diego State,57,Fresno State,58
Austin Peay,79,Eastern Illinois,70
Tulane,100,East Carolina,92
Fordham,72,St. Bonaventure,76
Eastern Illinois,70,Austin Peay,79
Saint Joseph's,84,George Washington,66
Memphis,90,Houston,98
Houston,98,Memphis,90
Southern Illinois,85,Indiana State,78
Indiana State,78,Southern Illinois,85
Wake Forest,66,Georgia Tech,71
Georgia Tech,71,Wake Forest,66
Lafayette,53,Holy Cross,67
Holy Cross,67,Lafayette,53
Boston University,71,American,51
American,51,Boston University,71
Loyola (IL),54,Bradley,43
Bradley,43,Loyola (IL),54
Texas A&M,62,Alabama,63
Alabama,63,Texas A&M,62
Jacksonville State,73,Belmont,81
Belmont,81,Jacksonville State,73
Bucknell,65,Lehigh,80
Davidson,79,La Salle,66
Colorado State,97,Boise State,93
East Carolina,92,Tulane,100
La Salle,66,Davidson,79
Cal State Fullerton,67,Cal State Northridge,75
Lehigh,80,Bucknell,65
Boise State,93,Colorado State,97
Cal State Northridge,75,Cal State Fullerton,67
Southern Methodist,77,Tulsa,82
South Carolina,94,Louisiana State,83
Tennessee State,85,Tennessee Tech,55
Tulsa,82,Southern Methodist,77
Butler,81,Seton Hall,75
Saint Louis,53,Richmond,67
Louisiana State,83,South Carolina,94
Seton Hall,75,Butler,81
Tennessee Tech,55,Tennessee State,85
Vanderbilt,86,Missouri,71
Missouri,71,Vanderbilt,86
Wisconsin,72,Nebraska,61
Nebraska,61,Wisconsin,72
Texas Tech,85,Iowa State,82
Iowa State,82,Texas Tech,85
Washington,82,Utah,90
Utah,90,Washington,82
Providence,91,Marquette,96
Marquette,96,Providence,91
Minnesota,74,Michigan,82
Michigan,82,Minnesota,74
Kansas State,72,Baylor,82
Baylor,82,Kansas State,72
Navy,71,Loyola (MD),51
Loyola (MD),51,Navy,71
Nebraska-Omaha,96,South Dakota State,92
Missouri State,69,Northern Iowa,83
San Jose State,61,Nevada-Las Vegas,64
Richmond,67,Saint Louis,53
Northern Iowa,83,Missouri State,69
Air Force,52,Nevada,72
South Dakota State,92,Nebraska-Omaha,96
Nevada-Las Vegas,64,San Jose State,61
Nevada,72,Air Force,52
Kennesaw State,101,North Florida,91
North Florida,91,Kennesaw State,101
Indiana,85,Iowa,78
Iowa,78,Indiana,85
Jacksonville,92,Lipscomb,93
Long Beach State,73,Cal Poly,70
Long Island University,82,Wagner,69
Lipscomb,93,Jacksonville,92
Cal Poly,70,Long Beach State,73
Hawaii,74,UC-Irvine,52
Idaho,73,Northern Colorado,67
Hartford,54,Binghamton,68
UC-Irvine,52,Hawaii,74
Northern Colorado,67,Idaho,73
Illinois-Chicago,64,Wright State,59
Wright State,59,Illinois-Chicago,64
Idaho State,88,Portland State,71
Portland State,71,Idaho State,88
Wagner,69,Long Island University,82
Stony Brook,75,Maryland-Baltimore County,52
Massachusetts,69,Virginia Commonwealth,63
Quinnipiac,77,Manhattan,84
Maryland-Baltimore County,52,Stony Brook,75
Virginia Commonwealth,63,Massachusetts,69
Montana,86,Southern Utah,53
Southern Utah,53,Montana,86
McNeese State,87,New Orleans,76
New Orleans,76,McNeese State,87
Arkansas-Little Rock,82,Louisiana-Monroe,86
Louisiana-Monroe,86,Arkansas-Little Rock,82
Arkansas State,73,Louisiana-Lafayette,83
Louisiana-Lafayette,83,Arkansas State,73
Louisiana Tech,73,Middle Tennessee,63
Massachusetts-Lowell,108,Maine,95
Manhattan,84,Quinnipiac,77
Middle Tennessee,63,Louisiana Tech,73
Maine,95,Massachusetts-Lowell,108
Rice,73,Charlotte,102
Coastal Carolina,67,High Point,68
Presbyterian,63,Charleston Southern,77
Charlotte,102,Rice,73
High Point,68,Coastal Carolina,67
Colorado,88,Washington State,81
Washington State,81,Colorado,88
College of Charleston,52,James Madison,56
James Madison,56,College of Charleston,52
University of California,83,Oregon,63
Oregon,63,University of California,83
Bryant,77,Fairleigh Dickinson,91
Fairleigh Dickinson,91,Bryant,77
UC-Davis,66,UC-Santa Barbara,72
Gardner-Webb,85,Campbell,89
Charleston Southern,77,Presbyterian,63
UC-Santa Barbara,72,UC-Davis,66
Campbell,89,Gardner-Webb,85
Delaware,69,Drexel,60
Florida Atlantic,79,Texas-San Antonio,73
Texas-San Antonio,73,Florida Atlantic,79
Evansville,60,Illinois State,70
Illinois State,70,Evansville,60
Florida International,74,Texas-El Paso,84
Furman,95,Citadel,75
Binghamton,68,Hartford,54
Texas-El Paso,84,Florida International,74
Citadel,75,Furman,95
Western Illinois,63,Denver,60
Detroit Mercy,85,Green Bay,86
Drexel,60,Delaware,69
Denver,60,Western Illinois,63
Green Bay,86,Detroit Mercy,85
Eastern Washington,95,North Dakota,85
North Dakota,85,Eastern Washington,95
East Tennessee State,94,Samford,90
Samford,90,East Tennessee State,94
Florida State,72,Syracuse,85
Syracuse,85,Florida State,72
Oregon State,62,Stanford,50
Stanford,50,Oregon State,62
Connecticut,58,Temple,63
Tennessee-Martin,77,Southeast Missouri State,64
Appalachian State,68,Texas State,69
Temple,63,Connecticut,58
Southeast Missouri State,64,Tennessee-Martin,77
South Dakota,72,North Dakota State,58
Murray State,70,Southern Illinois-Edwardsville,64
South Carolina Upstate,64,Florida Gulf Coast,71
North Dakota State,58,South Dakota,72
Southern Illinois-Edwardsville,64,Murray State,70
Central Connecticut State,67,St. Francis (NY),74
St. Francis (NY),74,Central Connecticut State,67
Alabama-Birmingham,80,Southern Mississippi,77
Southern Mississippi,77,Alabama-Birmingham,80
Texas State,69,Appalachian State,68
Western Carolina,67,Chattanooga,61
Hofstra,86,William & Mary,80
Weber State,63,Sacramento State,50
Chattanooga,61,Western Carolina,67
William & Mary,80,Hofstra,86
Mercer,70,Wofford,79
Wofford,79,Mercer,70
Longwood,80,Winthrop,88
Winthrop,88,Longwood,80
Georgia Southern,77,Troy,71
Troy,71,Georgia Southern,77
Northeastern,47,Towson,44
Towson,44,Northeastern,47
Northern Kentucky,52,Valparaiso,64
Virginia Military Institute,86,North Carolina-Greensboro,72
Sacramento State,50,Weber State,63
Valparaiso,64,Northern Kentucky,52
North Carolina-Greensboro,72,Virginia Military Institute,86
Radford,60,North Carolina-Asheville,59
Elon,82,North Carolina-Wilmington,86
Stetson,70,NJIT,74
North Carolina-Asheville,59,Radford,60
North Carolina-Wilmington,86,Elon,82
North Texas,47,Old Dominion,67
Old Dominion,67,North Texas,47
Milwaukee,93,Oakland,85
Oakland,85,Milwaukee,93
Eastern Kentucky,50,Morehead State,61
Morehead State,61,Eastern Kentucky,50
Montana State,101,Northern Arizona,58
Northern Arizona,58,Montana State,101
Mount St. Mary's,66,Sacred Heart,61
New Hampshire,69,Albany (NY),68
NJIT,74,Stetson,70
Sacred Heart,61,Mount St. Mary's,66
Albany (NY),68,New Hampshire,69
IUPUI,56,Oral Roberts,77
San Diego,71,Santa Clara,74
Santa Clara,74,San Diego,71
Brigham Young,114,San Francisco,89
San Francisco,89,Brigham Young,114
Canisius,67,Siena,90
South Alabama,79,Georgia State,78
Florida Gulf Coast,71,South Carolina Upstate,64
Siena,90,Canisius,67
Georgia State,78,South Alabama,79
Pacific,72,Loyola Marymount,77
Gonzaga,92,Portland,66
Oral Roberts,77,IUPUI,56
Loyola Marymount,77,Pacific,72
Portland,66,Gonzaga,92
Pepperdine,69,Saint Mary's (CA),63
Saint Mary's (CA),63,Pepperdine,69
Robert Morris,57,Saint Francis (PA),68
Saint Francis (PA),68,Robert Morris,57
Cornell,56,Princeton,85
Pennsylvania,53,Columbia,63
Columbia,63,Pennsylvania,53
Yale,75,Dartmouth,65
Dartmouth,65,Yale,75
Princeton,85,Cornell,56
Arizona State,74,Southern California,67
UCLA,75,Arizona,81
Arizona,81,UCLA,75
Ohio,94,Buffalo,75
Buffalo,75,Ohio,94
Southern California,67,Arizona State,74
Niagara,59,Saint Peter's,72
Rider,78,Monmouth,79
Monmouth,79,Rider,78
Seattle,60,Grand Canyon,71
Grand Canyon,71,Seattle,60
Saint Peter's,72,Niagara,59
Central Arkansas,69,Incarnate Word,71
Harvard,79,Brown,73
Brown,73,Harvard,79
Rhode Island,66,Dayton,68
Dayton,68,Rhode Island,66
Incarnate Word,71,Central Arkansas,69
Houston,82,Central Florida,58
Central Florida,58,Houston,82
North Dakota,64,Idaho,65
Idaho,65,North Dakota,64
Hawaii,76,Cal State Fullerton,59
Cal State Fullerton,59,Hawaii,76
High Point,72,Charleston Southern,50
Charleston Southern,50,High Point,72
Idaho State,66,Sacramento State,64
Iowa State,85,Texas,75
Siena,81,Iona,78
Denver,84,IPFW,88
Texas,75,Iowa State,85
Illinois-Chicago,79,Northern Kentucky,77
Sacramento State,64,Idaho State,66
Iona,78,Siena,81
Northern Kentucky,77,Illinois-Chicago,79
Yale,67,Harvard,55
Robert Morris,72,Fairleigh Dickinson,70
Fairleigh Dickinson,70,Robert Morris,72
Florida,55,Alabama,61
Alabama,61,Florida,55
Northern Colorado,80,Eastern Washington,97
Eastern Washington,97,Northern Colorado,80
Elon,62,College of Charleston,66
College of Charleston,66,Elon,62
Florida Atlantic,82,Texas-El Paso,89
Davidson,59,George Mason,60
Mercer,74,Furman,85
Harvard,55,Yale,67
George Mason,60,Davidson,59
Florida International,79,Texas-San Antonio,65
Texas-El Paso,89,Florida Atlantic,82
Furman,85,Mercer,74
Texas-San Antonio,65,Florida International,79
IPFW,88,Denver,84
Wisconsin,70,Maryland,57
Maryland,57,Wisconsin,70
Purdue,56,Michigan,61
Michigan,61,Purdue,56
Marist,73,Manhattan,81
Manhattan,81,Marist,73
Marquette,62,Creighton,65
Creighton,65,Marquette,62
Arkansas,60,Mississippi,76
Missouri-Kansas City,75,Texas-Rio Grande Valley,58
Tennessee,64,Missouri,75
Indiana State,85,Missouri State,89
Texas-Rio Grande Valley,58,Missouri-Kansas City,75
Georgia,66,Mississippi State,57
Mississippi,76,Arkansas,60
Missouri,75,Tennessee,64
Mississippi State,57,Georgia,66
Loyola (MD),65,Boston University,73
North Florida,87,Lipscomb,94
Lipscomb,94,North Florida,87
Longwood,68,Liberty,69
Liberty,69,Longwood,68
Kennesaw State,90,Jacksonville,69
Jacksonville,69,Kennesaw State,90
Navy,74,Lafayette,68
Lafayette,68,Navy,74
Arkansas-Little Rock,68,Louisiana-Lafayette,64
Alabama-Birmingham,76,Louisiana Tech,85
Texas A&M,71,Louisiana State,76
Boston University,73,Loyola (MD),65
Louisiana Tech,85,Alabama-Birmingham,76
Arkansas State,73,Louisiana-Monroe,78
Louisiana-Lafayette,64,Arkansas-Little Rock,68
Louisiana State,76,Texas A&M,71
Louisiana-Monroe,78,Arkansas State,73
Kent State,70,Eastern Michigan,75
Oregon State,71,University of California,83
University of California,83,Oregon State,71
Long Beach State,57,UC-Davis,48
UC-Davis,48,Long Beach State,57
Xavier,74,Butler,57
Butler,57,Xavier,74
Utah Valley,69,Cal State Bakersfield,91
Cal State Bakersfield,91,Utah Valley,69
Cal State Northridge,84,UC-Irvine,93
Charlotte,103,North Texas,79
Central Michigan,63,Ball State,75
Chicago State,55,New Mexico State,69
North Texas,79,Charlotte,103
Cal Poly,86,UC-Riverside,78
UC-Irvine,93,Cal State Northridge,84
Ball State,75,Central Michigan,63
UC-Riverside,78,Cal Poly,86
Wagner,79,Bryant,55
Army,65,American,59
American,59,Army,65
Vanderbilt,86,Auburn,57
Auburn,57,Vanderbilt,86
Alabama State,74,Alabama A&M,68
Alabama A&M,68,Alabama State,74
Mississippi Valley State,71,Alcorn State,72
Alcorn State,72,Mississippi Valley State,71
Austin Peay,84,Tennessee-Martin,85
Bowling Green State,68,Western Michigan,74
Wyoming,71,Boise State,94
Bryant,55,Wagner,79
Western Michigan,74,Bowling Green State,68
Baylor,66,Texas Tech,84
Tennessee-Martin,85,Austin Peay,84
Boise State,94,Wyoming,71
Texas Tech,84,Baylor,66
New Mexico State,69,Chicago State,55
Maryland-Eastern Shore,71,Delaware State,75
Delaware State,75,Maryland-Eastern Shore,71
Milwaukee,66,Detroit Mercy,80
Detroit Mercy,80,Milwaukee,66
Dartmouth,87,Brown,70
Brown,70,Dartmouth,87
Hofstra,77,Delaware,66
Delaware,66,Hofstra,77
Duke,63,Virginia,62
Eastern Kentucky,78,Tennessee State,79
Southern Illinois-Edwardsville,72,Eastern Illinois,64
Eastern Michigan,75,Kent State,70
Tennessee State,79,Eastern Kentucky,78
Chattanooga,76,East Tennessee State,68
Virginia,62,Duke,63
Eastern Illinois,64,Southern Illinois-Edwardsville,72
East Tennessee State,68,Chattanooga,76
Pennsylvania,92,Cornell,84
Gardner-Webb,71,Coastal Carolina,78
Coastal Carolina,78,Gardner-Webb,71
Colgate,91,Bucknell,81
Bucknell,81,Colgate,91
East Carolina,60,Cincinnati,75
Cincinnati,75,East Carolina,60
Georgia Tech,52,Clemson,66
Clemson,66,Georgia Tech,52
Colorado,81,Washington,80
Coppin State,90,Howard,66
Tulsa,73,Connecticut,75
Cornell,84,Pennsylvania,92
Howard,66,Coppin State,90
Columbia,83,Princeton,88
Washington,80,Colorado,81
Connecticut,75,Tulsa,73
Princeton,88,Columbia,83
Arkansas-Pine Bluff,58,Southern,66
Southeastern Louisiana,69,Nicholls State,61
Drake,60,Southern Illinois,75
Southern,66,Arkansas-Pine Bluff,58
South Dakota,68,South Dakota State,85
Stetson,83,South Carolina Upstate,85
Nicholls State,61,Southeastern Louisiana,69
South Dakota State,85,South Dakota,68
Southern Illinois,75,Drake,60
St. Bonaventure,64,George Washington,57
George Washington,57,St. Bonaventure,64
Stanford,76,Oregon,72
Oregon,72,Stanford,76
Southern Methodist,69,Gonzaga,60
Gonzaga,60,Southern Methodist,69
Southern Mississippi,54,Middle Tennessee,76
Middle Tennessee,76,Southern Mississippi,54
South Carolina Upstate,85,Stetson,83
Air Force,61,San Diego State,70
Sam Houston State,80,Houston Baptist,68
San Diego,51,San Francisco,68
San Diego State,70,Air Force,61
Loyola Marymount,62,Saint Mary's (CA),68
Saint Joseph's,88,La Salle,62
Houston Baptist,68,Sam Houston State,80
Saint Mary's (CA),68,Loyola Marymount,62
San Francisco,68,San Diego,51
South Carolina,62,Kentucky,89
Kentucky,89,South Carolina,62
South Carolina State,57,Savannah State,60
Savannah State,60,South Carolina State,57
Santa Clara,62,Brigham Young,96
Brigham Young,96,Santa Clara,62
South Alabama,80,Georgia Southern,76
Georgia Southern,76,South Alabama,80
Stephen F. Austin,70,Texas A&M-Corpus Christi,58
Texas Christian,42,West Virginia,73
Weber State,87,Portland State,78
Samford,71,Western Carolina,76
West Virginia,73,Texas Christian,42
Saint Louis,52,Virginia Commonwealth,85
Villanova,73,St. John's (NY),63
Portland State,78,Weber State,87
Virginia Commonwealth,85,Saint Louis,52
Western Carolina,76,Samford,71
Wofford,99,Citadel,89
Citadel,89,Wofford,99
Youngstown State,59,Cleveland State,64
Cleveland State,64,Youngstown State,59
Western Kentucky,93,Marshall,96
Marshall,96,Western Kentucky,93
Wichita State,50,Northern Iowa,53
Northern Iowa,53,Wichita State,50
St. John's (NY),63,Villanova,73
Jackson State,60,Texas Southern,76
Texas-Arlington,91,Appalachian State,60
Miami (OH),49,Toledo,93
Texas Southern,76,Jackson State,60
Jacksonville State,70,Tennessee Tech,72
Texas A&M-Corpus Christi,58,Stephen F. Austin,70
Appalachian State,60,Texas-Arlington,91
Tennessee Tech,72,Jacksonville State,70
Toledo,93,Miami (OH),49
Tulane,94,Memphis,87
Memphis,87,Tulane,94
Wright State,61,Valparaiso,59
Valparaiso,59,Wright State,61
William & Mary,82,Towson,99
Towson,99,William & Mary,82
Troy,54,Georgia State,53
Georgia State,53,Troy,54
La Salle,62,Saint Joseph's,88
Morgan State,73,Norfolk State,79
NJIT,68,Florida Gulf Coast,59
Florida A&M,68,North Carolina A&T,75
Norfolk State,79,Morgan State,73
New Mexico,74,San Jose State,58
Nevada-Las Vegas,87,Colorado State,80
Florida Gulf Coast,59,NJIT,68
San Jose State,58,New Mexico,74
North Carolina A&T,75,Florida A&M,68
North Carolina-Wilmington,78,James Madison,68
James Madison,68,North Carolina-Wilmington,78
Northeastern,70,Drexel,60
Drexel,60,Northeastern,70
North Carolina Central,90,Bethune-Cookman,66
Bethune-Cookman,66,North Carolina Central,90
Wake Forest,88,North Carolina State,99
North Carolina State,99,Wake Forest,88
Colorado State,80,Nevada-Las Vegas,87
Belmont,77,Morehead State,78
Southern Utah,73,Montana State,80
Mount St. Mary's,66,Saint Francis (PA),61
Morehead State,78,Belmont,77
Montana,85,Northern Arizona,67
Missouri State,89,Indiana State,85
Montana State,80,Southern Utah,73
Northern Arizona,67,Montana,85
Saint Francis (PA),61,Mount St. Mary's,66
North Dakota State,69,Nebraska-Omaha,76
Nebraska-Omaha,76,North Dakota State,69
Nevada,77,Fresno State,72
Fresno State,72,Nevada,77
Southeast Missouri State,56,Murray State,83
Murray State,83,Southeast Missouri State,56
Penn State,54,Nebraska,70
Nebraska,70,Penn State,54
Akron,79,Northern Illinois,80
Georgetown,72,Providence,75
Presbyterian,61,Campbell,91
Fairfield,84,Quinnipiac,80
Providence,75,Georgetown,72
Grambling,56,Prairie View,60
Pepperdine,65,Pacific,63
Campbell,91,Presbyterian,61
Prairie View,60,Grambling,56
Quinnipiac,80,Fairfield,84
Rutgers,69,Ohio State,79
Ohio State,79,Rutgers,69
Sacred Heart,87,Central Connecticut State,52
Central Connecticut State,52,Sacred Heart,87
Winthrop,86,Radford,84
Radford,84,Winthrop,86
Richmond,71,Fordham,67
Fordham,67,Richmond,71
Pacific,63,Pepperdine,65
Louisville,66,Notre Dame,71
Northwestern State,87,McNeese State,78
Green Bay,93,Oakland,111
Notre Dame,71,Louisville,66
Illinois,56,Northwestern,58
Northern Illinois,80,Akron,79
McNeese State,78,Northwestern State,87
Northwestern,58,Illinois,56
Oakland,111,Green Bay,93
Rice,75,Old Dominion,66
Old Dominion,66,Rice,75
Western Illinois,66,Oral Roberts,72
Oral Roberts,72,Western Illinois,66
Oklahoma,72,Kansas,76
Kansas,76,Oklahoma,72
Oklahoma State,58,Kansas State,55
Kansas State,55,Oklahoma State,58
Miami (FL),67,Florida State,65
Bradley,60,Illinois State,75
Massachusetts,108,Duquesne,99
Florida State,65,Miami (FL),67
Illinois State,75,Bradley,60
Evansville,74,Loyola (IL),73
Loyola (IL),73,Evansville,74
Iowa,75,Minnesota,71
Minnesota,71,Iowa,75
Arizona,86,Southern California,78
Southern California,78,Arizona,86
Albany (NY),108,Maine,64
Maine,64,Albany (NY),108
Arizona State,65,UCLA,78
Syracuse,75,Boston College,61
Duquesne,99,Massachusetts,108
UCLA,78,Arizona State,65
Boston College,61,Syracuse,75
Stony Brook,59,New Hampshire,58
South Florida,65,Temple,77
Saint Peter's,61,Canisius,57
New Hampshire,58,Stony Brook,59
Temple,77,South Florida,65
Hartford,81,Vermont,92
Vermont,92,Hartford,81
Utah,88,Washington State,47
Washington State,47,Utah,88
Indiana,69,Michigan State,88
Michigan State,88,Indiana,69
Maryland-Baltimore County,92,Massachusetts-Lowell,96
Massachusetts-Lowell,96,Maryland-Baltimore County,92
North Carolina,85,Pittsburgh,64
Rider,77,Niagara,59
Canisius,57,Saint Peter's,61
Pittsburgh,64,North Carolina,85
Niagara,59,Rider,77
Houston Baptist,79,Lamar,78
Lamar,78,Houston Baptist,79
Iona,78,Quinnipiac,59
Milwaukee,68,Green Bay,70
Hampton,87,Morgan State,79
Morgan State,79,Hampton,87
Quinnipiac,59,Iona,78
Lehigh,64,Holy Cross,59
McNeese State,76,Southeastern Louisiana,79
Southeastern Louisiana,79,McNeese State,76
Kansas,94,Oklahoma State,67
Oklahoma State,67,Kansas,94
Holy Cross,59,Lehigh,64
Arkansas-Pine Bluff,60,Alcorn State,79
Central Arkansas,107,Northwestern State,94
Northwestern State,94,Central Arkansas,107
Abilene Christian,71,Sam Houston State,84
Sam Houston State,84,Abilene Christian,71
Alcorn State,79,Arkansas-Pine Bluff,60
Coppin State,67,Delaware State,71
Fairfield,76,Marist,73
Marist,73,Fairfield,76
Green Bay,70,Milwaukee,68
Delaware State,71,Coppin State,67
East Tennessee State,83,Western Carolina,77
Western Carolina,77,East Tennessee State,83
Incarnate Word,46,Stephen F. Austin,84
Stephen F. Austin,84,Incarnate Word,46
Grambling,72,Texas Southern,79
Southern,97,Mississippi Valley State,64
Long Island University,82,St. Francis (NY),67
St. Francis (NY),67,Long Island University,82
Texas Southern,79,Grambling,72
Wichita State,71,New Mexico State,41
Oakland,89,Wright State,73
Wright State,73,Oakland,89
North Carolina State,53,Virginia,73
Virginia,73,North Carolina State,53
New Mexico State,41,Wichita State,71
Texas A&M-Corpus Christi,65,New Orleans,57
Bethune-Cookman,83,North Carolina A&T,77
North Carolina A&T,77,Bethune-Cookman,83
Manhattan,70,Monmouth,79
Monmouth,79,Manhattan,70
New Orleans,57,Texas A&M-Corpus Christi,65
Florida A&M,74,North Carolina Central,79
Jackson State,80,Prairie View,66
Prairie View,66,Jackson State,80
Mississippi Valley State,64,Southern,97
North Carolina Central,79,Florida A&M,74
North Carolina-Greensboro,65,Wofford,61
Wofford,61,North Carolina-Greensboro,65
Georgia,53,Florida,57
Howard,77,Maryland-Eastern Shore,74
Maryland-Eastern Shore,74,Howard,77
Florida,57,Georgia,53
Richmond,79,Davidson,83
East Carolina,52,South Florida,69
South Florida,69,East Carolina,52
Ball State,73,Miami (OH),56
Miami (OH),56,Ball State,73
Mississippi State,75,Vanderbilt,74
Western Michigan,78,Kent State,85
Illinois,82,Rutgers,66
Rutgers,66,Illinois,82
Kent State,85,Western Michigan,78
Baylor,100,Iowa State,91
Iowa State,91,Baylor,100
Butler,88,Creighton,75
Buffalo,70,Akron,80
Air Force,79,Nevada-Las Vegas,74
Nevada-Las Vegas,74,Air Force,79
Akron,80,Buffalo,70
Cleveland State,43,Valparaiso,66
Valparaiso,66,Cleveland State,43
Davidson,83,Richmond,79
Toledo,69,Central Michigan,77
Creighton,75,Butler,88
Central Michigan,77,Toledo,69
Texas,85,West Virginia,78
West Virginia,78,Texas,85
Mississippi,56,Texas A&M,71
Troy,61,South Alabama,54
Northwestern,61,Purdue,71
Purdue,71,Northwestern,61
South Alabama,54,Troy,61
Virginia Commonwealth,83,Rhode Island,67
Illinois-Chicago,91,Youngstown State,92
Youngstown State,92,Illinois-Chicago,91
Rhode Island,67,Virginia Commonwealth,83
Texas A&M,71,Mississippi,56
Kansas State,63,Texas Christian,49
Texas Christian,49,Kansas State,63
Bowling Green State,60,Northern Illinois,71
Northern Illinois,71,Bowling Green State,60
Detroit Mercy,74,Northern Kentucky,68
Vanderbilt,74,Mississippi State,75
Missouri,72,South Carolina,67
South Carolina,67,Missouri,72
Ohio State,76,Michigan,66
Pittsburgh,101,Wake Forest,96
Wake Forest,96,Pittsburgh,101
Michigan,66,Ohio State,76
Northern Kentucky,68,Detroit Mercy,74
Eastern Michigan,64,Ohio,86
Ohio,86,Eastern Michigan,64
Seton Hall,72,Georgetown,64
